ev_id,sta,net,stla,stlo,elev_m,dist_deg,baz_deg,phase,origin_time_utc,arr_time_utc,travel_time_s,tt_residual_s,tdef,evla,evlo,evdep_km,mag_type,mag
618709670,BNX,IR,45.7394,127.4045,227.0,71.78,331.3,P,2020-08-05T12:05:36.73,2020-08-05T12:16:37.60,660.870,-0.9,True,-16.1742,168.1011,188.1,mb,5.9
618709663,JKA,IR,44.1160,142.6000,220.0,37.21,277.6,P,2020-08-05T16:17:41.49,2020-08-05T16:24:51.65,430.160,-1.5,True,54.5614,-161.0639,7.0,,
618709663,ASAJ,IR,44.1165,142.5968,220.0,37.21,277.6,P,2020-08-05T16:17:41.49,2020-08-05T16:24:51.70,430.210,-1.4,True,54.5614,-161.0639,7.0,,
618709663,JEM,IR,42.0158,143.1573,40.0,38.17,274.4,P,2020-08-05T16:17:41.49,2020-08-05T16:25:02.50,441.010,1.2,True,54.5614,-161.0639,7.0,,
618709663,ERM,IR,42.0150,143.1571,40.0,38.17,274.4,P,2020-08-05T16:17:41.49,2020-08-05T16:24:59.75,438.260,-1.5,True,54.5614,-161.0639,7.0,,
618709663,USRK,IR,44.1998,131.9888,170.0,43.22,284.9,P,2020-08-05T16:17:41.49,2020-08-05T16:25:41.55,480.060,-1.3,True,54.5614,-161.0639,7.0,,
618709663,VLA,IR,43.1196,131.8848,61.0,43.95,283.7,P,2020-08-05T16:17:41.49,2020-08-05T16:25:49.40,487.910,0.6,True,54.5614,-161.0639,7.0,,
618709663,MJAR,IR,36.5417,138.2090,422.0,44.66,272.1,P,2020-08-05T16:17:41.49,2020-08-05T16:25:53.22,491.730,-1.4,True,54.5614,-161.0639,7.0,,
618709663,MAJO,IR,36.5427,138.2070,405.9,44.66,272.1,P,2020-08-05T16:17:41.49,2020-08-05T16:25:53.14,491.650,-1.5,True,54.5614,-161.0639,7.0,,
618709663,BNX,IR,45.7394,127.4045,227.0,44.81,289.5,P,2020-08-05T16:17:41.49,2020-08-05T16:25:53.80,492.310,-1.9,True,54.5614,-161.0639,7.0,,
618709663,PSTR,IR,42.6510,130.8040,41.0,44.86,283.9,P,2020-08-05T16:17:41.49,2020-08-05T16:25:56.60,495.110,0.5,True,54.5614,-161.0639,7.0,,
618709663,JGF,IR,35.6008,137.3572,580.0,45.81,271.8,P,2020-08-05T16:17:41.49,2020-08-05T16:26:05.20,503.710,1.4,True,54.5614,-161.0639,7.0,,
618709663,JHJ2,IR,33.1117,139.8167,70.0,46.14,267.3,P,2020-08-05T16:17:41.49,2020-08-05T16:26:04.94,503.450,-1.4,True,54.5614,-161.0639,7.0,,
618709663,INU,IR,35.3488,137.0170,140.0,46.19,271.8,P,2020-08-05T16:17:41.49,2020-08-05T16:26:07.80,506.310,1.1,True,54.5614,-161.0639,7.0,,
618709663,CN2,IR,43.8014,125.4480,230.0,47.12,288.7,P,2020-08-05T16:17:41.49,2020-08-05T16:26:14.40,512.910,0.5,True,54.5614,-161.0639,7.0,,
618709663,JMN,IR,33.7282,133.8790,550.0,49.16,272.7,P,2020-08-05T16:17:41.49,2020-08-05T16:26:31.50,530.010,1.6,True,54.5614,-161.0639,7.0,,
618709663,JCJ,IR,27.0955,142.1846,164.0,49.23,259.9,P,2020-08-05T16:17:41.49,2020-08-05T16:26:28.97,527.480,-1.5,True,54.5614,-161.0639,7.0,,
618709663,KSRS,IR,37.4540,127.9230,0.0,49.98,280.7,P,2020-08-05T16:17:41.49,2020-08-05T16:26:35.30,533.810,-0.7,True,54.5614,-161.0639,7.0,,
618709663,INCN,IR,37.4830,126.6330,420.0,50.70,281.7,P,2020-08-05T16:17:41.49,2020-08-05T16:26:43.80,542.310,2.3,True,54.5614,-161.0639,7.0,,
618709663,TJN,IR,36.3772,127.3638,60.0,51.05,280.1,P,2020-08-05T16:17:41.49,2020-08-05T16:26:45.80,544.310,1.7,True,54.5614,-161.0639,7.0,,
618709663,JTU,IR,34.5243,129.3987,70.0,51.19,276.9,P,2020-08-05T16:17:41.49,2020-08-05T16:26:45.80,544.310,0.6,True,54.5614,-161.0639,7.0,,
618709663,JSU,IR,31.5058,130.4550,400.0,52.76,273.5,P,2020-08-05T16:17:41.49,2020-08-05T16:26:58.10,556.610,1.2,True,54.5614,-161.0639,7.0,,
618709663,JOW,IR,26.8322,128.2745,220.0,57.50,271.4,P,2020-08-05T16:17:41.49,2020-08-05T16:27:33.10,591.610,1.9,True,54.5614,-161.0639,7.0,,
618709711,JMN,IR,33.7282,133.8790,550.0,39.28,347.1,P,2020-08-05T21:12:06.14,2020-08-05T21:19:25.15,439.010,-0.5,True,-4.6459,143.6781,96.4,,
618709711,JNU,IR,33.1217,130.8783,540.0,39.47,343.0,P,2020-08-05T21:12:06.14,2020-08-05T21:19:26.62,440.480,-0.6,True,-4.6459,143.6781,96.4,,
618709711,JGF,IR,35.6008,137.3572,580.0,40.47,352.1,P,2020-08-05T21:12:06.14,2020-08-05T21:19:34.67,448.530,-0.8,True,-4.6459,143.6781,96.4,,
618709711,MJAR,IR,36.5417,138.2090,422.0,41.29,353.3,P,2020-08-05T21:12:06.14,2020-08-05T21:19:41.30,455.160,-0.9,True,-4.6459,143.6781,96.4,,
618709711,MAJO,IR,36.5427,138.2070,405.9,41.29,353.3,P,2020-08-05T21:12:06.14,2020-08-05T21:19:40.50,454.360,-1.7,True,-4.6459,143.6781,96.4,,
618709711,KSRS,IR,37.4540,127.9230,0.0,44.38,342.0,P,2020-08-05T21:12:06.14,2020-08-05T21:20:07.50,481.360,0.4,True,-4.6459,143.6781,96.4,,
618709711,JTM,IR,40.7868,141.0682,130.0,45.27,357.2,P,2020-08-05T21:12:06.14,2020-08-05T21:20:13.78,487.640,-0.3,True,-4.6459,143.6781,96.4,,
618709711,JKA,IR,44.1160,142.6000,220.0,48.55,359.0,P,2020-08-05T21:12:06.14,2020-08-05T21:20:39.94,513.800,0.4,True,-4.6459,143.6781,96.4,,
618709711,ASAJ,IR,44.1165,142.5968,220.0,48.55,359.0,P,2020-08-05T21:12:06.14,2020-08-05T21:20:39.51,513.370,-0.0,True,-4.6459,143.6781,96.4,,
618709711,USRK,IR,44.1998,131.9888,170.0,49.75,349.0,P,2020-08-05T21:12:06.14,2020-08-05T21:20:49.07,522.930,0.4,True,-4.6459,143.6781,96.4,,
618709711,CN2,IR,43.8014,125.4480,230.0,50.95,343.0,P,2020-08-05T21:12:06.14,2020-08-05T21:21:01.60,535.460,3.8,True,-4.6459,143.6781,96.4,,
618709711,BNX,IR,45.7394,127.4045,227.0,52.22,345.6,P,2020-08-05T21:12:06.14,2020-08-05T21:21:07.50,541.360,0.3,True,-4.6459,143.6781,96.4,,
618710835,JOW,IR,26.8322,128.2745,220.0,30.57,3.6,P,2020-08-07T03:00:40.84,2020-08-07T03:06:53.24,372.400,-0.2,True,-3.8552,126.2541,19.5,,
618710835,JCJ,IR,27.0955,142.1846,164.0,34.40,25.7,P,2020-08-07T03:00:40.84,2020-08-07T03:07:25.92,405.080,-1.1,True,-3.8552,126.2541,19.5,,
618710835,INU,IR,35.3488,137.0170,140.0,40.28,13.7,P,2020-08-07T03:00:40.84,2020-08-07T03:08:16.63,455.790,-0.2,True,-3.8552,126.2541,19.5,,
618710835,JGF,IR,35.6008,137.3572,580.0,40.61,14.0,P,2020-08-07T03:00:40.84,2020-08-07T03:08:20.10,459.260,0.6,True,-3.8552,126.2541,19.5,,
618710835,KSAR,IR,37.4421,127.8844,109.0,41.11,2.0,P,2020-08-07T03:00:40.84,2020-08-07T03:08:23.12,462.280,-0.5,True,-3.8552,126.2541,19.5,,
618710835,KSRS,IR,37.4540,127.9230,0.0,41.13,2.0,P,2020-08-07T03:00:40.84,2020-08-07T03:08:23.70,462.860,0.0,True,-3.8552,126.2541,19.5,,
618710835,MAJO,IR,36.5427,138.2070,405.9,41.71,14.5,P,2020-08-07T03:00:40.84,2020-08-07T03:08:26.88,466.040,-1.7,True,-3.8552,126.2541,19.5,,
618710835,MJAR,IR,36.5417,138.2090,422.0,41.71,14.5,P,2020-08-07T03:00:40.84,2020-08-07T03:08:27.38,466.540,-1.2,True,-3.8552,126.2541,19.5,,
618710835,USRK,IR,44.1998,131.9888,170.0,48.11,5.5,P,2020-08-07T03:00:40.84,2020-08-07T03:09:19.66,518.820,0.3,True,-3.8552,126.2541,19.5,,
618710835,ASAJ,IR,44.1165,142.5968,220.0,49.96,15.3,P,2020-08-07T03:00:40.84,2020-08-07T03:09:34.80,533.960,1.2,True,-3.8552,126.2541,19.5,,
618710835,JKA,IR,44.1160,142.6000,220.0,49.96,15.4,P,2020-08-07T03:00:40.84,2020-08-07T03:09:34.80,533.960,1.2,True,-3.8552,126.2541,19.5,,
618711320,JMJ,IR,24.8147,125.2935,43.0,34.80,9.9,P,2020-08-08T10:17:49.36,2020-08-08T10:24:40.68,411.320,0.2,True,-9.6655,119.0747,10.0,,
618711320,JSU,IR,31.5058,130.4550,400.0,42.36,14.5,P,2020-08-08T10:17:49.36,2020-08-08T10:25:47.00,477.640,3.1,True,-9.6655,119.0747,10.0,,
618711320,KSAR,IR,37.4421,127.8844,109.0,47.58,9.5,P,2020-08-08T10:17:49.36,2020-08-08T10:26:24.15,514.790,-1.2,True,-9.6655,119.0747,10.0,,
618711320,KSRS,IR,37.4540,127.9230,0.0,47.60,9.5,P,2020-08-08T10:17:49.36,2020-08-08T10:26:25.45,516.090,0.0,True,-9.6655,119.0747,10.0,,
618711320,JGF,IR,35.6008,137.3572,580.0,48.22,20.0,P,2020-08-08T10:17:49.36,2020-08-08T10:26:32.60,523.240,2.2,True,-9.6655,119.0747,10.0,,
618711320,MAJO,IR,36.5427,138.2070,405.9,49.36,20.4,P,2020-08-08T10:17:49.36,2020-08-08T10:26:38.22,528.860,-0.9,True,-9.6655,119.0747,10.0,,
618711320,MJAR,IR,36.5417,138.2090,422.0,49.36,20.4,P,2020-08-08T10:17:49.36,2020-08-08T10:26:37.97,528.610,-1.1,True,-9.6655,119.0747,10.0,,
618711320,CN2,IR,43.8014,125.4480,230.0,53.53,5.7,P,2020-08-08T10:17:49.36,2020-08-08T10:27:10.30,560.940,0.1,True,-9.6655,119.0747,10.0,,
618711320,JTM,IR,40.7868,141.0682,130.0,54.15,20.5,P,2020-08-08T10:17:49.36,2020-08-08T10:27:13.52,564.160,-1.3,True,-9.6655,119.0747,10.0,,
618711320,MDJ,IR,44.6164,129.5920,250.0,54.86,9.2,P,2020-08-08T10:17:49.36,2020-08-08T10:27:18.60,569.240,-1.3,True,-9.6655,119.0747,10.0,,
618711320,USA0B,IR,44.1999,131.9887,115.0,54.88,11.3,P,2020-08-08T10:17:49.36,2020-08-08T10:27:19.74,570.380,-0.3,True,-9.6655,119.0747,10.0,,
618711320,USRK,IR,44.1998,131.9888,170.0,54.88,11.3,P,2020-08-08T10:17:49.36,2020-08-08T10:27:19.51,570.150,-0.5,True,-9.6655,119.0747,10.0,,
618711320,BNX,IR,45.7394,127.4045,227.0,55.66,7.1,P,2020-08-08T10:17:49.36,2020-08-08T10:27:24.90,575.540,-0.7,True,-9.6655,119.0747,10.0,,
618711320,ERM,IR,42.0150,143.1571,40.0,55.97,21.5,P,2020-08-08T10:17:49.36,2020-08-08T10:27:27.63,578.270,-0.3,True,-9.6655,119.0747,10.0,,
618711320,ASAJ,IR,44.1165,142.5968,220.0,57.63,19.9,P,2020-08-08T10:17:49.36,2020-08-08T10:27:39.30,589.940,-0.4,True,-9.6655,119.0747,10.0,,
618711320,JKA,IR,44.1160,142.6000,220.0,57.63,19.9,P,2020-08-08T10:17:49.36,2020-08-08T10:27:39.26,589.900,-0.4,True,-9.6655,119.0747,10.0,,
618711318,KSAR,IR,37.4421,127.8844,109.0,47.66,9.6,P,2020-08-08T10:45:50.58,2020-08-08T10:54:25.89,515.310,-0.3,True,-9.7335,118.9691,16.4,mb,5.6
618711318,KSRS,IR,37.4540,127.9230,0.0,47.68,9.6,P,2020-08-08T10:45:50.58,2020-08-08T10:54:26.30,515.720,-0.0,True,-9.7335,118.9691,16.4,mb,5.6
618711318,KS19,IR,37.5019,127.8669,276.0,47.72,9.6,P,2020-08-08T10:45:50.58,2020-08-08T10:54:26.49,515.910,-0.2,True,-9.7335,118.9691,16.4,mb,5.6
618711318,JGF,IR,35.6008,137.3572,580.0,48.32,20.1,P,2020-08-08T10:45:50.58,2020-08-08T10:54:30.16,519.580,-1.2,True,-9.7335,118.9691,16.4,mb,5.6
618711318,MJAR,IR,36.5417,138.2090,422.0,49.46,20.4,P,2020-08-08T10:45:50.58,2020-08-08T10:54:38.52,527.940,-1.6,True,-9.7335,118.9691,16.4,mb,5.6
618711318,MAJO,IR,36.5427,138.2070,405.9,49.46,20.4,P,2020-08-08T10:45:50.58,2020-08-08T10:54:38.34,527.760,-1.8,True,-9.7335,118.9691,16.4,mb,5.6
618711318,MJB9,IR,36.5458,138.2039,454.5,49.46,20.4,P,2020-08-08T10:45:50.58,2020-08-08T10:54:40.03,529.450,-0.1,True,-9.7335,118.9691,16.4,mb,5.6
618711318,SNY,IR,41.8278,123.5780,54.0,51.48,4.4,P,2020-08-08T10:45:50.58,2020-08-08T10:54:55.30,544.720,0.1,True,-9.7335,118.9691,16.4,mb,5.6
618711318,CN2,IR,43.8014,125.4480,230.0,53.60,5.8,P,2020-08-08T10:45:50.58,2020-08-08T10:55:10.10,559.520,-0.8,True,-9.7335,118.9691,16.4,mb,5.6
618711318,MDJ,IR,44.6164,129.5920,250.0,54.94,9.3,P,2020-08-08T10:45:50.58,2020-08-08T10:55:19.30,568.720,-1.4,True,-9.7335,118.9691,16.4,mb,5.6
618711318,USA0B,IR,44.1999,131.9887,115.0,54.96,11.4,P,2020-08-08T10:45:50.58,2020-08-08T10:55:20.35,569.770,-0.5,True,-9.7335,118.9691,16.4,mb,5.6
618711318,USRK,IR,44.1998,131.9888,170.0,54.96,11.4,P,2020-08-08T10:45:50.58,2020-08-08T10:55:19.43,568.850,-1.4,True,-9.7335,118.9691,16.4,mb,5.6
618711318,BNX,IR,45.7394,127.4045,227.0,55.74,7.1,P,2020-08-08T10:45:50.58,2020-08-08T10:55:24.80,574.220,-1.6,True,-9.7335,118.9691,16.4,mb,5.6
618711318,JKA,IR,44.1160,142.6000,220.0,57.73,20.0,P,2020-08-08T10:45:50.58,2020-08-08T10:55:39.45,588.870,-1.1,True,-9.7335,118.9691,16.4,mb,5.6
618711322,KUR,IR,45.2333,147.8667,25.0,34.98,276.7,P,2020-08-08T12:52:59.63,2020-08-08T12:59:48.80,409.170,-0.7,True,54.9042,-158.4462,24.9,,
618711322,YUK,IR,44.0347,145.8614,28.0,36.84,276.5,P,2020-08-08T12:52:59.63,2020-08-08T13:00:06.20,426.570,0.7,True,54.9042,-158.4462,24.9,,
618711322,JKA,IR,44.1160,142.6000,220.0,38.66,279.0,P,2020-08-08T12:52:59.63,2020-08-08T13:00:20.84,441.210,-0.0,True,54.9042,-158.4462,24.9,,
618711322,ASAJ,IR,44.1165,142.5968,220.0,38.66,279.0,P,2020-08-08T12:52:59.63,2020-08-08T13:00:20.80,441.170,-0.1,True,54.9042,-158.4462,24.9,,
618711322,ERM,IR,42.0150,143.1571,40.0,39.65,276.0,P,2020-08-08T12:52:59.63,2020-08-08T13:00:29.15,449.520,0.1,True,54.9042,-158.4462,24.9,,
618711322,JEM,IR,42.0158,143.1573,40.0,39.65,276.0,P,2020-08-08T12:52:59.63,2020-08-08T13:00:29.20,449.570,0.1,True,54.9042,-158.4462,24.9,,
618711322,JTM,IR,40.7868,141.0682,130.0,41.65,276.1,P,2020-08-08T12:52:59.63,2020-08-08T13:00:45.20,465.570,-0.4,True,54.9042,-158.4462,24.9,,
618711322,USA0B,IR,44.1999,131.9887,115.0,44.59,286.2,P,2020-08-08T12:52:59.63,2020-08-08T13:01:07.20,487.570,-2.1,True,54.9042,-158.4462,24.9,,
618711322,USRK,IR,44.1998,131.9888,170.0,44.59,286.2,P,2020-08-08T12:52:59.63,2020-08-08T13:01:07.95,488.320,-1.3,True,54.9042,-158.4462,24.9,,
618711322,VLA,IR,43.1196,131.8848,61.0,45.34,285.1,P,2020-08-08T12:52:59.63,2020-08-08T13:01:14.10,494.470,-1.2,True,54.9042,-158.4462,24.9,,
618711322,MDJ,IR,44.6164,129.5920,250.0,45.64,288.2,P,2020-08-08T12:52:59.63,2020-08-08T13:01:16.40,496.770,-1.3,True,54.9042,-158.4462,24.9,,
618711322,BNX,IR,45.7394,127.4045,227.0,46.12,290.8,P,2020-08-08T12:52:59.63,2020-08-08T13:01:20.50,500.870,-0.9,True,54.9042,-158.4462,24.9,,
618711322,MJAR,IR,36.5417,138.2090,422.0,46.16,273.8,P,2020-08-08T12:52:59.63,2020-08-08T13:01:21.77,502.140,-0.2,True,54.9042,-158.4462,24.9,,
618711322,MAJO,IR,36.5427,138.2070,405.9,46.16,273.8,P,2020-08-08T12:52:59.63,2020-08-08T13:01:21.90,502.270,-0.0,True,54.9042,-158.4462,24.9,,
618711322,JGF,IR,35.6008,137.3572,580.0,47.31,273.5,P,2020-08-08T12:52:59.63,2020-08-08T13:01:31.10,511.470,0.1,True,54.9042,-158.4462,24.9,,
618711322,INU,IR,35.3488,137.0170,140.0,47.69,273.5,P,2020-08-08T12:52:59.63,2020-08-08T13:01:33.40,513.770,-0.4,True,54.9042,-158.4462,24.9,,
618711322,CN2,IR,43.8014,125.4480,230.0,48.43,290.0,P,2020-08-08T12:52:59.63,2020-08-08T13:01:38.80,519.170,-0.7,True,54.9042,-158.4462,24.9,,
618711322,JMN,IR,33.7282,133.8790,550.0,50.65,274.5,P,2020-08-08T12:52:59.63,2020-08-08T13:01:57.60,537.970,1.0,True,54.9042,-158.4462,24.9,,
618711322,JCJ,IR,27.0955,142.1846,164.0,50.79,261.9,P,2020-08-08T12:52:59.63,2020-08-08T13:01:57.50,537.870,-0.1,True,54.9042,-158.4462,24.9,,
618711322,KSRS,IR,37.4540,127.9230,0.0,51.40,282.3,P,2020-08-08T12:52:59.63,2020-08-08T13:02:02.30,542.670,0.2,True,54.9042,-158.4462,24.9,,
618711322,KSAR,IR,37.4421,127.8844,109.0,51.43,282.3,P,2020-08-08T12:52:59.63,2020-08-08T13:02:02.40,542.770,0.1,True,54.9042,-158.4462,24.9,,
618711322,INCN,IR,37.4830,126.6330,420.0,52.11,283.3,P,2020-08-08T12:52:59.63,2020-08-08T13:02:07.89,548.260,0.5,True,54.9042,-158.4462,24.9,,
618711322,TJN,IR,36.3772,127.3638,60.0,52.48,281.8,P,2020-08-08T12:52:59.63,2020-08-08T13:02:10.70,551.070,0.6,True,54.9042,-158.4462,24.9,,
618711322,JTU,IR,34.5243,129.3987,70.0,52.65,278.6,P,2020-08-08T12:52:59.63,2020-08-08T13:02:11.70,552.070,0.3,True,54.9042,-158.4462,24.9,,
618711327,YUK,IR,44.0347,145.8614,28.0,35.25,274.6,P,2020-08-08T14:42:54.04,2020-08-08T14:49:43.40,409.360,-0.8,True,54.7806,-161.2342,42.4,mb,5.8
618711327,JKA,IR,44.1160,142.6000,220.0,37.08,277.1,P,2020-08-08T14:42:54.04,2020-08-08T14:49:59.53,425.490,-0.4,True,54.7806,-161.2342,42.4,mb,5.8
618711327,ASAJ,IR,44.1165,142.5968,220.0,37.08,277.1,P,2020-08-08T14:42:54.04,2020-08-08T14:49:59.50,425.460,-0.4,True,54.7806,-161.2342,42.4,mb,5.8
618711327,JEM,IR,42.0158,143.1573,40.0,38.06,274.0,P,2020-08-08T14:42:54.04,2020-08-08T14:50:08.30,434.260,0.2,True,54.7806,-161.2342,42.4,mb,5.8
618711327,ERM,IR,42.0150,143.1571,40.0,38.06,274.0,P,2020-08-08T14:42:54.04,2020-08-08T14:50:08.30,434.260,0.2,True,54.7806,-161.2342,42.4,mb,5.8
618711327,JTM,IR,40.7868,141.0682,130.0,40.05,274.1,P,2020-08-08T14:42:54.04,2020-08-08T14:50:23.94,449.900,-0.8,True,54.7806,-161.2342,42.4,mb,5.8
618711327,USA0B,IR,44.1999,131.9887,115.0,43.06,284.5,P,2020-08-08T14:42:54.04,2020-08-08T14:50:48.00,473.960,-1.4,True,54.7806,-161.2342,42.4,mb,5.8
618711327,USRK,IR,44.1998,131.9888,170.0,43.06,284.5,P,2020-08-08T14:42:54.04,2020-08-08T14:50:48.10,474.060,-1.3,True,54.7806,-161.2342,42.4,mb,5.8
618711327,VLA,IR,43.1196,131.8848,61.0,43.80,283.4,P,2020-08-08T14:42:54.04,2020-08-08T14:50:53.90,479.860,-1.5,True,54.7806,-161.2342,42.4,mb,5.8
618711327,MDJ,IR,44.6164,129.5920,250.0,44.14,286.6,P,2020-08-08T14:42:54.04,2020-08-08T14:50:57.14,483.100,-0.9,True,54.7806,-161.2342,42.4,mb,5.8
618711327,MJAR,IR,36.5417,138.2090,422.0,44.56,271.7,P,2020-08-08T14:42:54.04,2020-08-08T14:51:01.18,487.140,-0.4,True,54.7806,-161.2342,42.4,mb,5.8
618711327,MAJO,IR,36.5427,138.2070,405.9,44.56,271.7,P,2020-08-08T14:42:54.04,2020-08-08T14:51:01.57,487.530,0.0,True,54.7806,-161.2342,42.4,mb,5.8
618711327,BNX,IR,45.7394,127.4045,227.0,44.64,289.2,P,2020-08-08T14:42:54.04,2020-08-08T14:50:59.80,485.760,-2.3,True,54.7806,-161.2342,42.4,mb,5.8
618711327,PSTR,IR,42.6510,130.8040,41.0,44.71,283.6,P,2020-08-08T14:42:54.04,2020-08-08T14:51:02.90,488.860,0.2,True,54.7806,-161.2342,42.4,mb,5.8
618711327,JGF,IR,35.6008,137.3572,580.0,45.71,271.4,P,2020-08-08T14:42:54.04,2020-08-08T14:51:10.81,496.770,0.2,True,54.7806,-161.2342,42.4,mb,5.8
618711327,JHJ2,IR,33.1117,139.8167,70.0,46.06,267.0,P,2020-08-08T14:42:54.04,2020-08-08T14:51:13.70,499.660,0.4,True,54.7806,-161.2342,42.4,mb,5.8
618711327,INU,IR,35.3488,137.0170,140.0,46.08,271.5,P,2020-08-08T14:42:54.04,2020-08-08T14:51:13.20,499.160,-0.4,True,54.7806,-161.2342,42.4,mb,5.8
618711327,CN2,IR,43.8014,125.4480,230.0,46.95,288.4,P,2020-08-08T14:42:54.04,2020-08-08T14:51:19.60,505.560,-0.7,True,54.7806,-161.2342,42.4,mb,5.8
618711327,JMN,IR,33.7282,133.8790,550.0,49.05,272.4,P,2020-08-08T14:42:54.04,2020-08-08T14:51:37.20,523.160,0.5,True,54.7806,-161.2342,42.4,mb,5.8
618711327,JCJ,IR,27.0955,142.1846,164.0,49.18,259.5,P,2020-08-08T14:42:54.04,2020-08-08T14:51:38.20,524.160,0.5,True,54.7806,-161.2342,42.4,mb,5.8
618711327,SNY,IR,41.8278,123.5780,54.0,49.29,287.6,P,2020-08-08T14:42:54.04,2020-08-08T14:51:39.10,525.060,0.8,True,54.7806,-161.2342,42.4,mb,5.8
618711327,KSRS,IR,37.4540,127.9230,0.0,49.84,280.4,P,2020-08-08T14:42:54.04,2020-08-08T14:51:42.95,528.910,0.3,True,54.7806,-161.2342,42.4,mb,5.8
618711327,KSAR,IR,37.4421,127.8844,109.0,49.87,280.4,P,2020-08-08T14:42:54.04,2020-08-08T14:51:43.08,529.040,0.2,True,54.7806,-161.2342,42.4,mb,5.8
618711327,INCN,IR,37.4830,126.6330,420.0,50.56,281.4,P,2020-08-08T14:42:54.04,2020-08-08T14:51:48.37,534.330,0.3,True,54.7806,-161.2342,42.4,mb,5.8
618711327,TJN,IR,36.3772,127.3638,60.0,50.92,279.8,P,2020-08-08T14:42:54.04,2020-08-08T14:51:51.40,537.360,0.7,True,54.7806,-161.2342,42.4,mb,5.8
618711327,JTU,IR,34.5243,129.3987,70.0,51.07,276.6,P,2020-08-08T14:42:54.04,2020-08-08T14:51:52.60,538.560,0.7,True,54.7806,-161.2342,42.4,mb,5.8
618711327,JSU,IR,31.5058,130.4550,400.0,52.65,273.2,P,2020-08-08T14:42:54.04,2020-08-08T14:52:04.20,550.160,0.5,True,54.7806,-161.2342,42.4,mb,5.8
618711327,JOW,IR,26.8322,128.2745,220.0,57.40,271.1,P,2020-08-08T14:42:54.04,2020-08-08T14:52:39.00,584.960,0.9,True,54.7806,-161.2342,42.4,mb,5.8
618711327,YOJ,IR,24.4617,123.0108,32.0,62.25,273.6,P,2020-08-08T14:42:54.04,2020-08-08T14:53:10.80,616.760,-0.6,True,54.7806,-161.2342,42.4,mb,5.8
618711294,JSU,IR,31.5058,130.4550,400.0,30.88,9.5,P,2020-08-08T16:57:05.32,2020-08-08T17:03:07.37,362.050,-0.8,True,0.9297,124.7654,144.6,,
618711294,JCJ,IR,27.0955,142.1846,164.0,30.93,31.3,P,2020-08-08T16:57:05.32,2020-08-08T17:03:07.72,362.400,-0.9,True,0.9297,124.7654,144.6,,
618711294,JMN,IR,33.7282,133.8790,550.0,33.73,13.8,P,2020-08-08T16:57:05.32,2020-08-08T17:03:33.40,388.080,0.4,True,0.9297,124.7654,144.6,,
618711294,INU,IR,35.3488,137.0170,140.0,36.10,17.1,P,2020-08-08T16:57:05.32,2020-08-08T17:03:52.60,407.280,-0.7,True,0.9297,124.7654,144.6,,
618711294,JGF,IR,35.6008,137.3572,580.0,36.43,17.4,P,2020-08-08T16:57:05.32,2020-08-08T17:03:56.90,411.580,0.7,True,0.9297,124.7654,144.6,,
618711294,KSAR,IR,37.4421,127.8844,109.0,36.45,4.2,P,2020-08-08T16:57:05.32,2020-08-08T17:03:56.19,410.870,-0.0,True,0.9297,124.7654,144.6,,
618711294,KSRS,IR,37.4540,127.9230,0.0,36.46,4.2,P,2020-08-08T16:57:05.32,2020-08-08T17:03:57.50,412.180,1.2,True,0.9297,124.7654,144.6,,
618711294,MAJO,IR,36.5427,138.2070,405.9,37.56,17.9,P,2020-08-08T16:57:05.32,2020-08-08T17:04:05.38,420.060,-0.3,True,0.9297,124.7654,144.6,,
618711294,MJAR,IR,36.5417,138.2090,422.0,37.56,17.9,P,2020-08-08T16:57:05.32,2020-08-08T17:04:05.31,419.990,-0.3,True,0.9297,124.7654,144.6,,
618711294,PSTR,IR,42.6510,130.8040,41.0,41.89,6.7,P,2020-08-08T16:57:05.32,2020-08-08T17:04:39.40,454.080,-1.9,True,0.9297,124.7654,144.6,,
618711294,JTM,IR,40.7868,141.0682,130.0,42.34,18.4,P,2020-08-08T16:57:05.32,2020-08-08T17:04:46.20,460.880,1.2,True,0.9297,124.7654,144.6,,
618711294,VLA,IR,43.1196,131.8848,61.0,42.48,7.7,P,2020-08-08T16:57:05.32,2020-08-08T17:04:44.80,459.480,-1.3,True,0.9297,124.7654,144.6,,
618711294,USA0B,IR,44.1999,131.9887,115.0,43.56,7.5,P,2020-08-08T16:57:05.32,2020-08-08T17:04:55.30,469.980,0.5,True,0.9297,124.7654,144.6,,
618711294,USRK,IR,44.1998,131.9888,170.0,43.56,7.5,P,2020-08-08T16:57:05.32,2020-08-08T17:04:55.34,470.020,0.6,True,0.9297,124.7654,144.6,,
618711294,MDJ,IR,44.6164,129.5920,250.0,43.71,5.0,P,2020-08-08T16:57:05.32,2020-08-08T17:04:56.69,471.370,0.7,True,0.9297,124.7654,144.6,,
618711294,ERM,IR,42.0150,143.1571,40.0,44.13,19.7,P,2020-08-08T16:57:05.32,2020-08-08T17:04:58.89,473.570,-0.4,True,0.9297,124.7654,144.6,,
618711294,BNX,IR,45.7394,127.4045,227.0,44.68,2.6,P,2020-08-08T16:57:05.32,2020-08-08T17:05:03.80,478.480,0.1,True,0.9297,124.7654,144.6,,
618711294,ASAJ,IR,44.1165,142.5968,220.0,45.83,17.9,P,2020-08-08T16:57:05.32,2020-08-08T17:05:12.40,487.080,-0.4,True,0.9297,124.7654,144.6,,
